id,scope,source,date,pos_prob,neg_prob,neu_prob,sent,news,pos_count,neg_count
b96b004b27,TCS.NS,AD HOC NEWS (via gnews-rss),2026-01-01,0.1858,0.0173,0.7969,0.1685,1.0,2,0
0590c7d327,ITC.NS,scanx.trade (via gnews-rss),2026-01-01,0.0259,0.0535,0.9206,-0.0276,0.0,0,0
8e959278a2,ITC.NS,HDFC Sky (via gnews-rss),2026-01-01,0.0063,0.9719,0.0218,-0.9656,0.0,0,0
0fb58245ad,ITC.NS,Upstox (via gnews-rss),2026-01-01,0.0109,0.9552,0.0339,-0.9443,-1.0,0,2
613490a4ab,ITC.NS,Moneycontrol.com (via gnews-rss),2026-01-01,0.3011,0.0418,0.6572,0.2593,1.0,2,0
93127c5278,LT.NS,Business Standard (via gnews-rss),2026-01-01,0.8167,0.0121,0.1712,0.8046,0.0,0,0
829bdded0a,BAJFINANCE.NS,Business Standard (via gnews-rss),2026-01-01,0.0096,0.9707,0.0197,-0.9612,0.0,0,0
458c32d394,HCLTECH.NS,Moneycontrol.com (via gnews-rss),2026-01-01,0.172,0.1998,0.6282,-0.0277,-1.0,0,2
da7860d163,TITAN.NS,simplywall.st (via gnews-rss),2026-01-01,0.9115,0.0587,0.0297,0.8528,0.0,0,0
710e4da45f,NTPC.NS,Upstox (via gnews-rss),2026-01-01,0.1044,0.0129,0.8827,0.0915,1.0,2,0
2dfe2e39e9,M&M.NS,Moneycontrol.com (via gnews-rss),2026-01-01,0.0381,0.016,0.9459,0.0221,0.0,0,0
8d6d1fb26b,TATASTEEL.NS,simplywall.st (via gnews-rss),2026-01-01,0.0483,0.5139,0.4378,-0.4655,0.0,0,0
5185fd8202,JSWSTEEL.NS,ET Manufacturing (via gnews-rss),2026-01-01,0.8977,0.0244,0.0779,0.8733,0.0,0,0
c21201333d,ADANIENT.NS,Moneycontrol.com (via gnews-rss),2026-01-01,0.0334,0.019,0.9476,0.0144,0.0,0,0
48c89eb742,COALINDIA.NS,simplywall.st (via gnews-rss),2026-01-01,0.0426,0.0138,0.9435,0.0288,0.0,0,0
079bc74d41,COALINDIA.NS,Upstox (via gnews-rss),2026-01-01,0.8596,0.0196,0.1208,0.8401,0.0,0,0
b5f07bd80b,HINDALCO.NS,Upstox (via gnews-rss),2026-01-01,0.8864,0.0252,0.0884,0.8612,0.0,0,0
2ef063a7f6,BRITANNIA.NS,Moneycontrol.com (via gnews-rss),2026-01-01,0.0119,0.9659,0.0222,-0.954,0.0,0,0
b887928b65,BAJAJ-AUTO.NS,AD HOC NEWS (via gnews-rss),2026-01-01,0.0344,0.0205,0.9451,0.0139,0.0,0,0
0761c5a5f0,SHRIRAMFIN.NS,The Economic Times (via gnews-rss),2026-01-01,0.0864,0.0124,0.9012,0.0741,0.0,0,0
7c47895b34,SHRIRAMFIN.NS,Business Standard (via gnews-rss),2026-01-01,0.9343,0.0217,0.0441,0.9126,0.0,0,0
ec86070c1b,MACRO,Business Standard (via gnews-rss),2026-01-01,0.0226,0.0219,0.9554,0.0007,0.0,0,0
