window,ticker,n_sent,n_news,sent,news_lm,news_fb,combined_lm,combined_fb,ret_resid,agg_sent,agg_news
jun-A,TCS.NS,16,10,-0.5418913730480976,-0.3568938662156745,-0.48405035818802045,-0.44939261963188604,-0.512970865618059,-0.0095742019471871,-0.5419,-0.3569
jun-A,HDFCBANK.NS,10,6,0.3314146853006451,0.056563100880674747,0.2096589972062759,0.19398889309065992,0.2705368412534605,-0.0035084236068361,0.3314,0.0566
jun-A,INFY.NS,9,6,-0.764557037473933,0.22850404890263806,-0.49583853533415395,-0.26802649428564745,-0.6301977864040434,0.0067192761045378,-0.7646,0.2285
jun-A,ICICIBANK.NS,11,7,0.4627604898028663,0.1974114042671719,-0.15680057907095335,0.33008594703501914,0.1529799553659565,-0.019696767997213,0.4628,0.1974
jun-A,HINDUNILVR.NS,8,6,0.6093050827821069,0.2654165827062191,0.10374144475905836,0.43736083274416304,0.35652326377058263,-0.015707570693826,0.6093,0.2654
jun-A,ITC.NS,10,7,-0.5368038801468187,0.23710756397483584,-0.5854548606239031,-0.14984815808599142,-0.5611293703853608,-3.077262372917951e-05,-0.5368,0.2371
jun-A,SBIN.NS,7,4,-0.09342412795477585,0.4805102545936758,-0.24948112061758473,0.19354306331944998,-0.1714526242861803,-0.0062142781826799,-0.0934,0.4805
jun-A,BHARTIARTL.NS,12,6,0.607131907171778,-0.019387084299038636,0.26164973944114644,0.29387241143636966,0.4343908233064622,0.0004087592146164,0.6071,-0.0194
jun-A,KOTAKBANK.NS,7,5,-0.09342412795477585,0.2568666316187145,-0.33159936014037583,0.08172125183196932,-0.21251174404757583,-0.0037769323215031,-0.0934,0.2569
jun-A,LT.NS,12,6,0.6202137901872884,0.07956662036575976,0.03175136663869092,0.3498902052765241,0.32598257841298967,0.0199063241716892,0.6202,0.0796
jun-A,AXISBANK.NS,8,6,0.6663178910009739,0.13849362660506379,0.10256672317802783,0.4024057588030189,0.3844423070895009,-0.0010042452249634,0.6663,0.1385
jun-A,BAJFINANCE.NS,10,6,-0.4069929779439698,0.03447207598647174,-0.5702426212625917,-0.18626045097874905,-0.4886177996032808,0.016283405270828,-0.407,0.0345
jun-A,ASIANPAINT.NS,15,11,0.0839691699938708,0.30934482525890356,-0.014539782307070355,0.19665699762638716,0.03471469384340022,-0.0128000666504173,0.084,0.3093
jun-A,MARUTI.NS,8,6,0.28523921295184373,0.3147165623007585,0.11717334465572876,0.2999778876263011,0.20120627880378625,0.0229926859043794,0.2852,0.3147
jun-A,HCLTECH.NS,11,8,-0.18858349164593038,0.20041167443301602,-0.16919734027446148,0.00591409139354282,-0.17889041596019595,-0.0011098898258345,-0.1886,0.2004
jun-A,SUNPHARMA.NS,9,6,-0.5575270300671925,-0.1929799962980974,-0.5615766973085496,-0.37525351318264494,-0.5595518636878711,-0.0107922395392512,-0.5575,-0.193
jun-A,TITAN.NS,11,8,-0.013427005844698288,0.20368128619124642,0.044343174731687626,0.09512714017327407,0.015458084443494668,0.0139292257507806,-0.0134,0.2037
jun-A,WIPRO.NS,15,11,-0.4490962388207586,0.12732608101568177,-0.31079014931608917,-0.16088507890253842,-0.3799431940684239,-0.0029682794494223,-0.4491,0.1273
jun-A,ULTRACEMCO.NS,8,5,0.4257203119996932,0.07323971153943605,0.03319407175456525,0.2494800117695646,0.2294571918771292,0.021541516523478,0.4257,0.0732
jun-A,NESTLEIND.NS,7,4,-0.09342412795477585,0.4805102545936758,-0.24948112061758473,0.19354306331944998,-0.1714526242861803,-0.0105787476884501,-0.0934,0.4805
jun-A,ONGC.NS,14,8,-0.39747730769239487,-0.0811319265253528,-0.44514531432898957,-0.23930461710887382,-0.4213113110106922,-0.0202092905000602,-0.3975,-0.0811
jun-A,NTPC.NS,10,5,0.618446026339098,0.34536374904553113,0.0753645219744539,0.48190488769231454,0.3469052741567759,-0.0262406211830999,0.6184,0.3454
jun-A,POWERGRID.NS,10,5,0.2094269395021942,0.657406653809362,0.150690991540098,0.43341679665577815,0.18005896552114609,-0.0066916467763808,0.2094,0.6574
jun-A,M&M.NS,10,6,0.08379313586183335,0.514409076241654,0.15298125639240046,0.29910110605174367,0.1183871961271169,0.0201853397359954,0.0838,0.5144
jun-A,TATASTEEL.NS,7,4,-0.09342412795477585,0.4805102545936758,-0.24948112061758473,0.19354306331944998,-0.1714526242861803,-0.0127832198522178,-0.0934,0.4805
jun-A,JSWSTEEL.NS,10,7,-0.06839105924120176,-0.06268575602439379,-0.07024751152849738,-0.06553840763279778,-0.06931928538484958,-0.0106995450616814,-0.0684,-0.0627
jun-A,ADANIENT.NS,8,5,0.2521901699446589,0.34536374904553113,0.03525738272627714,0.29877695949509503,0.14372377633546804,-0.0026982642018045,0.2522,0.3454
jun-A,ADANIPORTS.NS,9,7,-0.07788088117593098,-0.08809234431590468,-0.2069346961637624,-0.08298661274591783,-0.14240778866984669,-0.0143198109482827,-0.0779,-0.0881
jun-A,COALINDIA.NS,8,5,0.12309239596437357,0.5993330135200247,0.020141188890219902,0.36121270474219913,0.07161679242729674,-0.0086117372317406,0.1231,0.5993
jun-A,BAJAJFINSV.NS,8,5,0.2778592695634015,0.34536374904553113,0.053145279333458334,0.31161150930446635,0.1655022744484299,0.0263212510142414,0.2779,0.3454
jun-A,GRASIM.NS,8,5,0.29802321459973075,0.36118962554349787,-0.008788581940442953,0.32960642007161434,0.1446173163296439,0.0091467059630605,0.298,0.3612
jun-A,HINDALCO.NS,7,4,-0.09342412795477585,0.4805102545936758,-0.24948112061758473,0.19354306331944998,-0.1714526242861803,-0.0173889939337263,-0.0934,0.4805
jun-A,DRREDDY.NS,8,5,-0.3353893633015925,0.35247288742949345,-0.43909998279462,0.008541762063950464,-0.3872446730481063,-0.0066371864505745,-0.3354,0.3525
jun-A,CIPLA.NS,7,4,-0.09342412795477585,0.4805102545936758,-0.24948112061758473,0.19354306331944998,-0.1714526242861803,-0.0156816819343208,-0.0934,0.4805
jun-A,BRITANNIA.NS,10,6,0.4153124658640899,0.2863833365882436,-0.15460896906318666,0.3508479012261667,0.1303517484004516,-0.0032697135458803,0.4153,0.2864
jun-A,EICHERMOT.NS,7,4,-0.09342412795477585,0.4805102545936758,-0.24948112061758473,0.19354306331944998,-0.1714526242861803,0.0328861199941419,-0.0934,0.4805
jun-A,HEROMOTOCO.NS,12,8,0.6933438144733535,0.5507148427488613,0.46138259380765234,0.6220293286111074,0.5773632041405029,0.0025206817320999,0.6933,0.5507
jun-A,BAJAJ-AUTO.NS,10,7,0.10015980750363662,0.17255574113081207,0.03792133912542048,0.13635777431722435,0.06904057331452855,-0.0217767182931384,0.1002,0.1726
jun-A,DIVISLAB.NS,8,4,0.4376193007086046,0.4805102545936758,-0.24948112061758473,0.4590647776511402,0.09406909004550994,-0.014295954666505,0.4376,0.4805
jun-A,TECHM.NS,8,5,0.1831339391193617,0.35247288742949345,0.0563580812718739,0.2678034132744276,0.11974601019561781,-0.0123707196863035,0.1831,0.3525
jun-A,INDUSINDBK.NS,14,8,-0.7433619533832209,-0.18369968016751975,-0.49949898542883614,-0.46353081677537034,-0.6214304694060285,0.0074262244910168,-0.7434,-0.1837
jun-A,APOLLOHOSP.NS,14,11,-0.2528354515050245,0.02968427386994616,-0.1642424739317877,-0.11157558881753918,-0.2085389627184061,-0.0133232500313963,-0.2528,0.0297
jun-A,TATACONSUM.NS,8,5,0.6869007297090637,0.2937651197867785,0.2033539715870143,0.4903329247479211,0.445127350648039,-0.010124332294924,0.6869,0.2938
jun-A,SBILIFE.NS,7,4,-0.09342412795477585,0.4805102545936758,-0.24948112061758473,0.19354306331944998,-0.1714526242861803,0.0215080612184472,-0.0934,0.4805
jun-A,HDFCLIFE.NS,9,6,0.0906978302552513,0.2798024419430536,-0.22551879912831188,0.18525013609915245,-0.06741048443653029,0.0366953494144164,0.0907,0.2798
jun-A,SHRIRAMFIN.NS,7,5,-0.09342412795477585,0.4302571010865739,-0.17026155210844665,0.16841648656589903,-0.13184284003161126,0.0380040758625648,-0.0934,0.4303
jun-A,BPCL.NS,13,9,-0.23932822692394548,0.08697483554353824,-0.35440680812619213,-0.07617669569020362,-0.2968675175250688,0.0174344121026779,-0.2393,0.087
